고유번호,언어,상호명,콘텐츠URL,주소,신주소,전화번호,팩스번호,웹사이트,운영시간,운영요일,휴무일,교통정보,태그,장애인편의시설
28440,zh-TW,延世大學新村校區,https://tchinese.visitseoul.net/attractions/延世大學新村校區/TCP028340?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP028340,120-749 首爾市西大門區新村洞134 ,03722 首爾市西大門區延世路50 (新村洞) ,-4157,,https://www.yonsei.ac.kr/sites/en_sc/index.do,,,,"地鐵2號線  新村站  2號出口,  564m","弘大,新村站,新村, 延世大學,延世,SKY,安德伍德,延世大學新村校區",
28348,ja,延禧(ヨンヒ)??館,https://japanese.visitseoul.net/attractions/yeonhui-photo-studio-jp/JPP028327?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP028327, ソウル西大門?大賢洞54-18 ,03767 西大門? イファヨデギル 16 ,-2322,,www.instagram.com/yonhee_photo_studio,月?金 11:00?20:00、土 11:00?19:00、日 14:00?18:00,?日,なし,"地下?2?線  「 イデ」? 3番出口,  50m","オレガゲ(老?),新村,梨大,씮明??,パスポ?ト??,就活??,??館",
2046,zh-CN,德??,https://chinese.visitseoul.net/attractions/德??-덕수궁/CNP002046?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP002046,100-120 首?市中??洞美??路 5-1,04519 首?市中?世宗大路99 ,-10642,,https://royal.khs.go.kr/CHN/contents/H104010000.do,09:00 ~ 20:00 （?票、入???） 21:00（쎇???）,星期二至日,每星期一,"地?1/2?? 市?站 1?出口,  72m","古?,??古?旅游,????,首?步行好去?,德??,首?必去旅游景点,??古?,夜游德??,德??旅游,首?夜景,?洞石?路,首?行程,???史,?洞街,首?景点,首?旅游,高宗之路","?疾人洗手?,?疾人?用停??,无障碍坡道,?疾人指南(?椅租借及其他)"
28397,zh-TW,延禧照相館,https://tchinese.visitseoul.net/attractions/延禧照相館/TCP028327?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP028327, 首爾市西大門區大賢洞54-18 ,03767 西大門區梨花女大街16 ,-2322,,www.instagram.com/yonhee_photo_studio,週一至週五11:00~20:00、週六11:00~19:00、日14:00~18:00,每天,無,"地鐵2號線  梨花女子大學站  3號出口,  50m","老店,證件照,照相館,就業照片,護照照片,新村,梨大",
46640,zh-TW,慶國寺,https://tchinese.visitseoul.net/attractions/2024-kgtemple/TCPkxi16h?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCPkxi16h, 首爾城北區正陵洞 751 ,02705 首爾城北區報國門路113-10 慶國寺（曹溪宗） ,-3662,,https://www.templestay.com/fe/MI000000000000000062/temple/introView.do?templeIdTmp=Kyungguksa,,,,"地鐵牛耳新設線 北漢山輔國門站 2號出口,  252m","慶國寺,寺,佛?,北漢山,三角山,寺廟",
46903,zh-CN,三?洞手?面,https://chinese.visitseoul.net/attractions/Samcheong-dongSujebi/CNPqgbap0?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNPqgbap0, 首?特?市 ?路? 三?洞 99 ,03049 首?特?市 ?路? 三?路 101-1（三?洞） ,-3620,,https://www.xn--2q1bp1re1b2wb9ypllh.kr/,11:00~20:00,,,"地?3??  安?站  1?出口,  1.2km","手?面,?路,首?老店",
1707,zh-CN,德??美??,https://chinese.visitseoul.net/attractions/德??美??/CNP001707?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP001707,100-120 首?中??洞德??石造殿西? 5-1,100-120 首?市中?世宗大路99 ,-2542,,https://www.mmca.go.kr/chn/visitingInfo/deoksugungInfo.do,周二、周四、周五、周日 10：00∼19：00 周三、周六 10：00∼21：00 ??前60分?禁止入?。  ,周二~周日,每周一、1月1日,"地?1/2??  市?站  1?出口,  72m","展?,?史,石造殿,??,德??,光??,德??美??","?疾人?用停??,?疾人洗手?,无障碍坡道,?梯,?疾人指南(?椅租借及其他)"
50853,zh-CN,恩平?史?屋博物?,https://chinese.visitseoul.net/attractions/Eunpyeong-History-Hanok-Museum/CNP44b0tv?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP44b0tv, 首?市恩平?延曙路50街8 恩平?史?屋博物? ,03308 首?市恩平?延曙路50街8 恩平?史?屋博物? ,-8827,,https://museum.ep.go.kr/,09:00-18:00,,每周一、1月1日、春?、中秋假期 ※如果周一是法定?假日，??延至周二休?。,'- ?地?3/6??延新?站3?出口出?，搭乘701、709或7211路公交?，在“Hana高中、津?寺、三川寺入口”站下?。 - ?地?3???把?站4?出口出?，搭乘7723路公交?，在“Hana高中、津?寺、三川寺入口”站下?。,"??文化??,??,?育,展?,恩平?史?屋博物?,?屋博物?,恩平?屋村",
50854,zh-TW,恩平歷史韓屋博物館,https://tchinese.visitseoul.net/attractions/Eunpyeong-History-Hanok-Museum/TCP44b0tv?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP44b0tv, 首爾特別市恩平區延曙路50路8 ，恩平歷史韓屋博物館 ,03308 首爾特別市恩平區延曙路50路8 ，恩平歷史韓屋博物館 ,-8827,,https://museum.ep.go.kr/,09:00-18:00,,每週一、1月1日、春節、中秋假期 ※若週一是國定節假日，則順延至週二休館,#NAME?,"韓國文化體驗,體驗,?育,展覽,恩平韓屋村,韓屋博物館,恩平歷史韓屋博物館",
35778,zh-TW,恩平韓屋村,https://tchinese.visitseoul.net/attractions/恩平韓屋村-tc/TCP035673?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP035673, 首爾市恩平區津寬洞135-5 ,03308 首爾市恩平區延曙路50街8 (津寬洞，恩平歷史韓屋博物館)  恩平韓屋村,-6385,,https://eptour.kr/v2/layout/contents.php?b_um=02&m_um=01&s_um=01,全年無休,,,"地鐵3號線  舊把撥站  4號出口,  在舊把撥站?樂天商場（首爾市中心）公車站（12112）搭乘7723或7211號公車，在漢拿高中?三川寺?津寬寺入口下車","閒著幹??拍攝地點,傳統體驗,津寬洞,北漢山風景,首爾好去處,首爾約會路線,觀景區,恩平區,首爾出遊,首爾景點,韓國傳統文化,恩平韓屋村,韓屋,文化體驗,北漢山景色,津寬寺",
35775,zh-CN,恩平?屋村,https://chinese.visitseoul.net/attractions/恩平?屋村/CNP035673?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP035673, 首?市恩平?津?洞135-5 ,03308 首?市恩平?延曙路50街8 (津?洞，恩平?史?屋博物?) 恩平?屋村,-6385,,https://eptour.kr/v2/layout/contents.php?b_um=02&m_um=01&s_um=01,,,年中无休,"地?3??  ?把?站  4?出口，于?把?站.?天??(首?中心)公交?站(12112)搭乘 7723, 7211后，至??高中.三千寺.津?寺入口下?","首?出游,文化??,?景?,津?寺,首???路?,北?山景色,????文化,首?景点,恩平?屋村,津?洞,????,首?好去?,北?山?景,恩平?,?着干??拍?地点,?屋",
43547,zh-CN,慧星美容室,https://chinese.visitseoul.net/attractions/2023016/CNPrs9x47?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNPrs9x47, 首?特?市九老?五流洞11-25 , 首?特?市九老?高尺路6街42 ,-11961,,,08:00~19:40 KST,每日,第一和第三?星期二,"地?1??  梧柳洞站  3?出口,  473m","老店, 美容室, 美容院, ??人?, 五柳洞, 九老",
19546,zh-CN,慰安? ??之地,https://chinese.visitseoul.net/attractions/慰安?-??之地/CNP019540?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP019540,100-250 首?中???洞 2-1 ,04628 首?中?退溪路26ga 街  6 (??洞  首??合防?中心) ,,,,,,,"地?4??  明洞站  1?出口,  511m","??之地,明洞,墓地公?,南山,忠武路站,明洞站,慰安?",
19541,ja,慰安婦?記憶の地?,https://japanese.visitseoul.net/attractions/Comfort-Women-Memorial-Park-JP/JPP019540?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP019540,100-250 ソウル市中?芸場洞 2-1 ソウル?合防災センタ?,04628 ソウル市中?トェゲロ26ガギル6 (芸場洞)ソウル?合防災センタ?,,,,,,,"地下?4?線「ミョンドン」? 1番出口,  511m","明洞,忠武路,南山,チュンムロ?,慰安婦,南山公園,記憶の地",
6926,zh-TW,慶熙大學中央博物館,https://tchinese.visitseoul.net/attractions/慶熙大學中央博物館/TCP006924?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP006924,130-050 首爾市東大門區回基洞1 ,130-050 首爾市東大門區慶熙大路26 ,-1022,,http://museum.khu.ac.kr,10:00~17:00,週一~週五,週六、週日、國定假日、創校紀念日,"地鐵1號線  回基站  1號出口,  1100m","慶熙大學中央博物館,歷史,回基站,慶熙大學,中央圖書館,展覽,紀念館, 博物館,文物",
6959,zh-TW,慶熙大學自然史博物館,https://tchinese.visitseoul.net/attractions/慶熙大學自然史博物館/TCP006957?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP006957,130-050 首爾市東大門區回基洞 1-5 慶熙大學自然史博物館,130-050 首爾市東大門區慶熙大路26 ,-1024,,https://nhm.khu.ac.kr/nhm_kor/user/main/view.do,10:00 ~ 17:00 ,週一~週五,週末、國定假日 建校紀念日(5/18),地鐵1號線  外國語大學站  1號出口，1.1km 地鐵1號線  回基站  1號出口，1.2km,"回基站,自然,文物,展覽,博物館,自然史博物館,慶熙大學自然史博物館,紀念館,慶熙大學",
51230,zh-TW,慶熙大學首爾校區,https://tchinese.visitseoul.net/attractions/KyungHeeUniversity/TCPoty0zx?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCPoty0zx, 首爾特別市東大門區慶熙大路26 ,02447 首爾特別市東大門區慶熙大路26 ,-995,,https://www.khu.ac.kr/kor/user/main/view.do,,,,地鐵1號線/京春/京義中央線回基站1號出口，786m,"慶熙大學,平和殿堂,哥德式建築風格,慶熙樂園,回基站,首爾校區",
1178,zh-TW,慶熙宮,https://tchinese.visitseoul.net/attractions/慶熙宮/TCP001159?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP001159,"110-062 	首爾市鍾路區新門內路45 ","03177 	首爾市鍾路區新門內路45 ",-918,,https://museum.seoul.go.kr/www/intro/annexIntro/annex_20/annex_20_01.jsp?sso=ok,09:00-18:00,週二~週日,週一、元旦,"地鐵5號線  西大門站  4號出口,  639m 地鐵5號線  光化門站  1號出口,  875m","散步好去處,首爾散步,首爾歷史博物館,慶熙宮,首爾景點,古宮行程,首爾5大宮殿,鐘路約會地點,鐘路散步,慶熙宮散步路,首爾古宮,韓國古宮,古宮約會,鐘路散步路",無障쑮停車場
5207,zh-TW,懿陵,https://tchinese.visitseoul.net/attractions/懿陵/TCP005205?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP005205, 首爾市城北區石串洞409 , 首爾市城北區花?路32街146-37 ,-1463,,https://royal.khs.go.kr/CHN/contents/H106020000.do?schBdcode=rtm&pageType=story&bdProgramCode=storyCtg7&returnPage=subMain&schBdIdx=20231123030315003506&schIdx=11,2~5月、9~10月 09:00~18:00 6~8月 09:00~18:30 11~1月 09:00~17:30,週二~週日,週一,"地鐵1號線 新里門站 1號出口,  945m","歷史,石串站,遺址,新里門站,懿陵,世界文化遺?,傳統,古蹟探訪",
5206,zh-CN,懿陵（의릉）,https://chinese.visitseoul.net/attractions/懿陵（의릉）/CNP005205?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP005205, 首?市城北?石串洞1-5 , 首?市城北?花?路32街146-20 ,-1463,,https://royal.khs.go.kr/CHN/contents/H106020000.do?schBdcode=rtm&pageType=story&bdProgramCode=storyCtg7&returnPage=subMain&schBdIdx=20231123030315003506&schIdx=11," 2月~ 5月, 9月 ~ 10月 09:00~18:00 (?票?? 17:00)   6月 ~ 8月 09:00~18:30 (?票?? 17:30)   11月 ~ 1月 09:00~17:30 (?票?? 16:30), ","	星期二~ 星期天",周一,"地?1?? 新里?站 1?出口,  945m","宣懿王后, 古迹探?,世界文化??,?史,中央情?部,懿陵（의릉）",
29755,zh-CN,成友理容院,https://chinese.visitseoul.net/attractions/成友理容院2/CNP029716?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP029716, 首?特?市麻浦?孔德洞7-30 ,04183 麻浦?孝昌?路97街4-1 ,-3602,,futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=171,09:00~18:00 KST,周一至周二，周四至周日,星期三,"地?5??  ??站  4?出口,  927m","理?店,李?元, 首?未???, ?坡洞, 首?站, 孔德,老店, babershop, 男性??店",
29751,zh-TW,成友理容院,https://tchinese.visitseoul.net/attractions/成友理容院/TCP029716?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP029716, 首爾特別市麻浦區孔德洞7-30 ,04183 麻浦區孝昌園路97街4-1 ,-3602,,futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=171,09:00~18:00 KST,週一~週二，週四~週日,星期三,"地鐵5號線  ??站  4號出口,  927m","理發店,首爾站,首爾未來遺?,成友理容院",
19671,zh-TW,成均館大學,https://tchinese.visitseoul.net/attractions/成均館大學/TCP019656?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP019656,110-745 首爾市鍾路區明倫3街53-21 ,03063 首爾市鍾路區成均館路25-2 (明倫3街) ,-794,,http://www.skku.edu/,,,,"地鐵4號線  惠化站  4號出口,  1.2km","成均館,大學路,明倫堂,成均館大學,惠化站,光化門",
3179,zh-TW,成均館明倫堂,https://tchinese.visitseoul.net/attractions/成均館明倫堂-성균관명륜당/TCP003176?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP003176,110-523 首爾鐘路區明倫洞3街 53,03063 首爾市鍾路區成均館路25-1 ,-2152,,,夏季（3月至10月）：09:00 - 18:00  冬季（11月至2月）：09:00 - 17:00,,全年無休,"地鐵4號線  惠化站  4號出口,  833m","古蹟探訪,成均館大學,傳統,明倫洞,成均館明倫堂,惠化站,遺址,銀杏,歷史,明倫堂,成均館",
19844,zh-CN,成均?大?,https://chinese.visitseoul.net/attractions/成均?大?/CNP019656?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP019656,110-745 首??路?明?3街 53-21 ,"03063 首??路?成均?路 25-2 (明?3街, 成均?大?) ",-794,,http://www.skku.edu/,,,,"地?4??   惠化站  4?出口,  1.2km","大?路,成均?,明?堂,惠化站,光??,成均?大?",
3176,zh-CN,成均?明?堂,https://chinese.visitseoul.net/attractions/成均?明?堂（성균관명륜당-）/CNP003176?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP003176,110-812 首?市?路?明?洞3街 53?,03063 首?市?路?成均?路25-1 ,-2234,,,夏季（3月至10月）：09:00 - 18:00  冬季（11月至2月）：09:00 - 17:00,,全年无休,"地?4?? 惠化站 4?出口,  833m","成均?明?堂,古迹探?,明?堂,明?堂?杏?,?史,成均?大?,?路?明?路",
875,zh-CN,???念?,https://chinese.visitseoul.net/attractions/???念?/CNP000859?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP000859,140-021 首?市?山??山洞1街 8 ,04353 首?市?山?黎泰院路29 ,-3743,,https://www.warmemo.or.kr:8443/Chn/index,白天?放??：周二至周日 09:30 ~ 18:00，??前1小?以后禁止入?<br /> *?情????站,,每周一（如周一在假期?，?假期?束后第二天??）,"地?4/6??   三角地站  11?出口,  227m","???念?,文化,625??,?史,朝???,梨泰院","?疾人洗手?,?疾人?用停??,无障碍坡道,?梯,?疾人指南(?椅租借及其他)"
26950,zh-CN,公平都市?迹展示?,https://chinese.visitseoul.net/attractions/公平都市?迹展示?/CNP026675?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP026675, 首?特?市?路?孔坪洞5-1 ,03161 首?特?市?路??政局路 26 (CENTROPOLIS地下一?) ,-779,,https://museum.seoul.go.kr/www/intro/annexIntro/annex_gongpyeong/annex_gongpyeong_01.jsp?sso=ok,09:00 - 18:00 (KST),周二~周日,周一,"地?1??  ??站   3-1?出口,  69m","首??史博物?,??站,??,公平都市,??,??,博物?,公平都市??展示?,?迹",
871,ja,??記念館 ,https://japanese.visitseoul.net/attractions/??記念館/JPP000859?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP000859,140-021 ソウル市龍山?龍山洞1街8 ,04353 ソウル市ヨンサン(龍山)?イテウォンロ29 (龍山洞1街),-3743,,https://www.warmemo.or.kr/LNG/main.do?lan=jp,火曜日~日曜日 9:30-18:00 *詳細はウェブサイトからご確認ください。,,月曜日(月曜日を含む連休の場合は連休最終日の翌日が休館),"地下?4/6?線「サムガクチ」?11番出口,  227m","朝鮮??,??記念館子供博物館,ソウル子供と一?に,ソウル博物館おすすめ,ソウル子供連れの場所,龍山??記念館,ソウル??史博物館,龍山子供博物館,??記念館,ソウルがおすすめ","バリアフリ?トイレ,?の不自由な方のための?用駐車場,アクセシビリティ,エレベ?タ?,?の不自由な方のための案?所(車椅子レンタルなど)"
45495,zh-TW,採石場 展望台,https://tchinese.visitseoul.net/attractions/2024-Chaeseokjangjeonmangdae/TCPauov7d?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCPauov7d, 서울 종로구 창신동 23-322 ,03091 首爾市鐘路區駱山5街 51 ,-7171,,,週二~週五 10:00 ~ 20:00  週六~週日 10:00 ~ 22:00,週二?週日,每週一,地鐵6號線 昌信站 1號出口處708m,採石場展望台、展望台、??廳、昌信洞,
878,zh-TW,戰爭紀念館,https://tchinese.visitseoul.net/attractions/戰爭紀念館/TCP000859?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP000859,140-021 首爾市龍山區龍山洞1街 8 ,04353 首爾市龍山區黎泰院路29 ,-3743,,https://www.warmemo.or.kr:8443/Chn/index,週二至週日09:30 ~ 18:00 閉館前１小時?止皆可入館 *更多詳細內容請自官網?看,,星期一 (如果較長的假期包含星期一時，則在長假後休息一天),"地鐵4/6號線  三角地站  11號出口,  227m","博物館,戰爭紀念館,歷史,紀念館","無障쑮?所,無障쑮停車場,無障쑮坡道,電梯,殘疾人士服務台(租借輪椅等)"
16432,zh-CN,手?博物?W,https://chinese.visitseoul.net/attractions/手?博物?W/CNP015863?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP015863,135-954 首?市江南?宣陵路158街3（首?市江南??潭洞84-9） ,06014 首?市江南?宣陵路158街3（首?市江南??潭洞84-9） ,-9297,,http://www.figuremuseumw.co.kr,工作日 13:00~17:00 周末 11:00~18:00,周二~周日,每周一，元旦、春?、 中秋??天及第二天 （若周一?公休日?正常??）,"地?水仁盆唐? 狎?亭?德?站  4?出口,  103m"," 手?,?流, 博物?,李??, EXO, ?志燮, ?流?光, 申敏?,Kidult,DO, 李光洙, 手?博物?w,林?完, Oh  My Venus, 高小英",
24924,zh-TW,手工海苔飯捲,https://tchinese.visitseoul.net/attractions/手藝紫菜飯捲/TCP024905?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP024905, 首爾特別市鐘路區通仁洞10-3 ,03036 首爾特別市鐘路區紫霞門路15街18 ,-9031,,,07:00~18:00,平日,週末,"地鐵3號線 景福宮站 2號出口,  600m","老店, 通仁市場 , 紫菜包飯,?食 , 孝子洞,芝麻蔬菜紫菜包飯 ",
